# Volume points
  81.91690    0.18971   0.17430   0.10740  -0.00246  -0.14415  -0.31059  -0.49715  -0.70062  -0.91865  -1.14947
  82.03842    0.19005   0.17463   0.10764  -0.00233  -0.14416  -0.31074  -0.49744  -0.70105  -0.91922  -1.15019
  82.15994    0.19046   0.17503   0.10796  -0.00213  -0.14410  -0.31081  -0.49765  -0.70141  -0.91973  -1.15084
  82.28146    0.19095   0.17551   0.10835  -0.00187  -0.14396  -0.31082  -0.49780  -0.70170  -0.92016  -1.15142
  82.40298    0.19151   0.17605   0.10881  -0.00153  -0.14376  -0.31075  -0.49788  -0.70192  -0.92053  -1.15193
  82.52450    0.19214   0.17667   0.10934  -0.00112  -0.14348  -0.31062  -0.49789  -0.70207  -0.92083  -1.15238
  82.64602    0.19285   0.17736   0.10994  -0.00064  -0.14314  -0.31042  -0.49783  -0.70216  -0.92106  -1.15276
  82.76754    0.19362   0.17812   0.11061  -0.00009  -0.14273  -0.31015  -0.49770  -0.70218  -0.92123  -1.15307
  82.88905    0.19446   0.17895   0.11135   0.00052  -0.14225  -0.30981  -0.49751  -0.70213  -0.92133  -1.15332
  83.01057    0.19538   0.17985   0.11216   0.00121  -0.14170  -0.30940  -0.49725  -0.70202  -0.92136  -1.15350
  83.13209    0.19636   0.18082   0.11304   0.00196  -0.14108  -0.30893  -0.49693  -0.70184  -0.92134  -1.15362
  83.25361    0.19741   0.18185   0.11398   0.00278  -0.14040  -0.30840  -0.49654  -0.70160  -0.92124  -1.15368
  83.37513    0.19853   0.18295   0.11499   0.00366  -0.13966  -0.30779  -0.49608  -0.70130  -0.92109  -1.15368
  83.49665    0.19972   0.18413   0.11607   0.00461  -0.13885  -0.30713  -0.49556  -0.70093  -0.92087  -1.15361
  83.61817    0.20098   0.18536   0.11721   0.00563  -0.13797  -0.30640  -0.49498  -0.70050  -0.92059  -1.15348
  83.73969    0.20230   0.18666   0.11842   0.00671  -0.13703  -0.30561  -0.49434  -0.70000  -0.92025  -1.15329
  83.86121    0.20368   0.18803   0.11970   0.00785  -0.13603  -0.30475  -0.49363  -0.69945  -0.91984  -1.15304
  83.98273    0.20514   0.18947   0.12103   0.00906  -0.13497  -0.30383  -0.49286  -0.69883  -0.91938  -1.15273
  84.10425    0.20665   0.19096   0.12243   0.01033  -0.13384  -0.30285  -0.49203  -0.69815  -0.91885  -1.15236
  84.22576    0.20823   0.19252   0.12390   0.01166  -0.13265  -0.30181  -0.49114  -0.69741  -0.91827  -1.15193
  84.34728    0.20988   0.19415   0.12543   0.01306  -0.13140  -0.30071  -0.49019  -0.69662  -0.91763  -1.15144
  84.46880    0.21159   0.19584   0.12701   0.01451  -0.13009  -0.29955  -0.48918  -0.69576  -0.91693  -1.15090
  84.59032    0.21336   0.19758   0.12866   0.01603  -0.12871  -0.29833  -0.48811  -0.69485  -0.91617  -1.15029
  84.71184    0.21519   0.19940   0.13038   0.01761  -0.12728  -0.29704  -0.48699  -0.69387  -0.91535  -1.14963
  84.83336    0.21708   0.20127   0.13215   0.01925  -0.12579  -0.29571  -0.48580  -0.69284  -0.91448  -1.14892
  84.95488    0.21904   0.20320   0.13398   0.02094  -0.12424  -0.29431  -0.48456  -0.69176  -0.91355  -1.14814
  85.07640    0.22105   0.20519   0.13587   0.02270  -0.12263  -0.29285  -0.48326  -0.69061  -0.91256  -1.14732
